HD 113538 c,,15.90
HD 113996 b,,116.34
HD 114386 b,,27.95
HD 114613 b,,20.29
HD 114729 b,,37.85
HD 114762 b,,40.23
HD 114783 b,,20.40
HD 114783 c,,20.40
HD 11506 b,,51.34
HD 11506 c,,51.34
HD 116029 b,,123.68
HD 116029 c,,123.68
HD 117207 b,,32.38
HD 11755 b,,236.64
HD 117618 b,,37.82
HD 118203 b,,92.51
HD 119130 b,0.235,114.29
HD 11964 b,,33.57
HD 11964 c,,33.57
HD 11977 b,,68.05
HD 120084 b,,103.35
HD 121504 b,,41.71
HD 12484 b,,51.10
HD 125595 b,,28.22
HD 125612 b,,57.72
HD 125612 c,,57.72
HD 125612 d,,57.72
HD 12648 b,,183.15
HD 126525 b,,37.69
HD 12661 b,,37.89
HD 12661 c,,37.89
HD 126614 b,,73.25
HD 128311 b,,16.52
HD 128311 c,,16.52
HD 128356 b,,26.03
HD 129445 b,,67.57
HD 130322 b,,31.91
HD 131496 b,,132.34
HD 131664 b,,52.89
HD 13167 b,,149.57
HD 13189 b,,504.71
HD 132406 b,,70.93
HD 132563 b,,105.47
HD 133131 A b,,47.00
HD 133131 A c,,47.00
HD 133131 B b,,47.00
HD 134060 b,,24.20
HD 134060 c,,24.20
HD 134987 b,,26.20
HD 134987 c,,26.20
HD 136352 b,,14.81
HD 136352 c,,14.81
HD 136352 d,,14.81
HD 136418 b,,105.49
HD 13724 b,,43.52
HD 137388 b,,40.53
HD 13908 b,,79.73
HD 13908 c,,79.73
HD 13931 b,,47.46
HD 139357 b,,112.45
HD 1397 b,1.026,79.75
HD 14067 b,,142.60
HD 141399 b,,36.20
HD 141399 c,,36.20
HD 141399 d,,36.20
HD 141399 e,,36.20
HD 141937 b,,33.39
HD 142 b,,26.21
HD 142 c,,26.21
HD 142022 A b,,34.31
HD 142245 b,,97.50
HD 142415 b,,35.57
HD 143105 b,,48.70
HD 143361 b,,68.65
HD 145377 b,,53.57
HD 145457 b,,135.82
HD 145934 b,,229.35
HD 1461 b,,23.47
HD 1461 c,,23.47
HD 147018 b,,42.96
HD 147018 c,,42.96
HD 147379 b,,10.77
HD 147513 b,,12.91
HD 14787 b,,119.54
HD 147873 b,,109.38
HD 147873 c,,109.38
HD 148156 b,,57.22
HD 148164 b,,77.37
HD 148164 c,,77.37
HD 148284 b,,121.61
HD 148427 b,,71.50
HD 149026 b,0.740,76.03
HD 149143 b,,73.43
HD 1502 b,,191.96
HD 150706 b,,28.29
HD 152079 b,,88.11
HD 152581 b,,166.54
HD 15337 b,0.146,44.87
HD 15337 c,0.213,44.87
HD 153950 b,,48.52
HD 154345 b,,18.29
HD 154672 b,,63.16
HD 154857 b,,63.56
HD 154857 c,,63.56
HD 155233 b,,75.13
HD 155358 b,,43.67
HD 155358 c,,43.67
HD 156279 b,,36.23
HD 156279 c,,36.23
HD 156411 b,,56.96
HD 156668 b,,24.35
HD 156846 b,,47.80
HD 158038 b,,95.12
HD 158996 b,,285.91
HD 159243 b,,73.46
HD 159243 c,,73.46
HD 159868 b,,55.94
HD 159868 c,,55.94
HD 1605 b,,89.03
HD 1605 c,,89.03
HD 160691 b,,15.61
HD 160691 c,,15.61
HD 160691 d,,15.61
HD 160691 e,,15.61
HD 16141 b,,37.83
HD 16175 b,,59.96
HD 162020 b,,30.85
HD 163607 b,,67.92
HD 163607 c,,67.92
HD 16417 b,,25.41
HD 164509 b,,53.19
HD 164595 b,,28.28
HD 164604 b,,39.41
HD 164922 b,,22.02
HD 164922 c,,22.02
HD 165155 b,,63.47
HD 1666 b,,118.31
HD 166724 b,,45.19
HD 167042 b,,49.73
HD 168443 b,,39.67
HD 168443 c,,39.67
HD 168746 b,,41.62
HD 1690 b,,769.37
HD 169830 b,,37.64
HD 169830 c,,37.64
HD 170469 b,,60.28
HD 17092 b,,229.89
HD 171028 b,,112.01
HD 171238 b,,44.87
HD 17156 b,1.100,78.26
HD 173416 b,,132.68
HD 175167 b,,71.23
HD 175541 b,,130.08
HD 175607 b,,40.38
HD 17674 b,,44.48
HD 176986 b,,27.81
HD 176986 c,,27.81
HD 177565 b,,16.93
HD 177830 b,,62.88
HD 177830 c,,62.88
HD 178911 B b,,41.02
HD 179079 b,,69.85
HD 179949 b,,27.48
HD 180053 b,,137.59
HD 18015 b,,124.24
HD 180314 b,,122.79
HD 180617 b,,5.91
HD 180902 b,,104.89
HD 181234 b,,47.81
HD 181342 b,,120.81
HD 181433 b,,26.90
HD 181433 c,,26.90
HD 181433 d,,26.90
HD 181720 b,,60.31
HD 183263 b,,54.28
HD 183263 c,,54.28
HD 185269 b,,52.07
HD 187085 b,,45.96
HD 187123 b,,46.02
HD 187123 c,,46.02
HD 18742 b,,163.37
HD 188015 b,,50.74
HD 189733 b,1.130,19.78
HD 190360 b,,16.01
HD 190360 c,,16.01
HD 190647 b,,54.56
HD 190984 b,,148.81
HD 191806 b,,65.79
HD 192263 b,,19.65
HD 192310 b,,8.80
HD 192310 c,,8.80
HD 192699 b,,72.01
HD 195019 b,,37.71
HD 196050 b,,50.75
HD 196067 b,,39.98
HD 196885 b,,34.20
HD 197037 b,,33.00
HD 19994 b,,22.54
HD 20003 b,,43.80
HD 20003 c,,43.80
HD 200964 b,,72.74
HD 200964 c,,72.74
HD 202206 c,,46.03
HD 202696 b,,189.56
HD 202696 c,,189.56
HD 202772 A b,1.545,147.20
HD 203030 b,,39.29
HD 203473 b,,72.79
HD 2039 b,,85.90
HD 204313 b,,47.86
HD 204313 c,,47.86
HD 204941 b,,28.74
HD 205739 b,,92.74
HD 206255 b,,75.40
HD 206610 b,,147.78
HD 20781 b,,35.37
HD 20781 c,,35.37
HD 20781 d,,35.37
HD 20781 e,,35.37
HD 20782 b,,36.02
HD 207832 b,,59.03
HD 207832 c,,59.03
HD 20794 b,,6.00
HD 20794 c,,6.00
HD 20794 d,,6.00
HD 20794 e,,6.00
HD 208487 b,,44.00
HD 208527 b,,314.48
HD 20868 b,,47.79
HD 208897 b,,64.68
HD 209458 b,1.390,48.37
HD 210193 b,,42.25
HD 210277 b,,21.31
HD 210702 b,,54.28
HD 211810 b,,64.76
HD 211970 b,,13.00
HD 212301 b,,54.32
HD 212771 b,,111.51
HD 213240 b,,40.92
HD 21411 b,,29.16
HD 214823 b,,101.66
HD 215152 b,,21.61
HD 215152 c,,21.61
HD 215152 d,,21.61
HD 215152 e,,21.61
HD 215497 b,,40.59
HD 215497 c,,40.59
HD 216435 b,,33.01
HD 216437 b,,26.71
HD 216536 b,,380.33
HD 216770 b,,36.70
HD 21693 b,,32.38
HD 21693 c,,32.38
HD 217107 b,,20.07
HD 217107 c,,20.07
HD 21749 c,0.080,16.33
HD 217786 b,,54.80
HD 217850 b,,65.90
HD 218566 b,,28.85
HD 219077 b,,29.21
HD 219134 b,0.143,6.53
HD 219134 c,0.135,6.53
HD 219134 d,0.144,6.53
HD 219134 f,0.117,6.53
HD 219134 g,,6.53
HD 219134 h,,6.53
HD 219415 b,,165.97
HD 219666 b,0.420,94.43
HD 219828 b,,73.27
HD 219828 c,,73.27
HD 220074 b,,327.41
HD 220689 b,,46.94
HD 220773 b,,49.00
HD 220842 b,,62.50
HD 221287 b,,56.01
HD 221416 b,0.836,95.08
HD 221420 b,,31.17
HD 221585 b,,55.94
HD 222076 b,,91.39
HD 222155 b,,50.68
HD 222582 b,,42.21
HD 224538 b,,79.24
HD 224693 b,,93.75
HD 22781 b,,32.63
HD 23079 b,,33.49
HD 23127 b,,94.11
HD 231701 b,,109.22
HD 233604 b,,868.63
HD 23472 b,,39.08
HD 23472 c,,39.08
HD 23596 b,,52.08
HD 238914 b,,527.24
HD 240210 b,,142.86
HD 240237 b,,958.16
HD 24040 b,,46.68
HD 24064 b,,302.86
HD 24085 b,,54.99
HD 25015 b,,37.47
HD 25171 b,,55.70
HD 2638 b,,55.05
HD 2685 b,1.440,197.98
HD 26965 b,,5.04
HD 27442 b,,18.28
HD 27631 b,,50.36
HD 27894 b,,43.88
HD 27894 c,,43.88
HD 27894 d,,43.88
HD 28185 b,,39.43
HD 28254 b,,54.70
HD 285507 b,,45.09
HD 285968 b,,9.47
HD 28678 b,,190.92
HD 29021 b,,31.02
HD 290327 b,,56.52
HD 2952 b,,110.45
HD 30177 b,,55.68
HD 30177 c,,55.68
HD 30562 b,,26.18
HD 30669 b,,57.10
HD 30856 b,,131.70
HD 31253 b,,58.24
HD 31527 b,,38.57
HD 31527 c,,38.57
HD 31527 d,,38.57
HD 3167 b,0.152,47.36
HD 3167 c,0.255,47.36
HD 3167 d,,47.36
HD 32518 b,,122.55
HD 32963 b,,38.12
HD 330075 b,,45.36
HD 33142 b,,121.80
HD 33142 c,,121.80
HD 33283 b,,90.10
HD 33564 b,,20.97
HD 33844 b,,106.10
HD 33844 c,,106.10
HD 34445 b,,46.15
HD 34445 c,,46.15
HD 34445 d,,46.15
HD 34445 e,,46.15
HD 34445 f,,46.15
HD 34445 g,,46.15
HD 35759 b,,72.50
HD 3651 b,,11.14
HD 37124 b,,31.69
HD 37124 c,,31.69
HD 37124 d,,31.69
HD 37605 b,,46.85
HD 37605 c,,46.85
HD 38283 b,,38.10
HD 38529 b,,42.41
HD 38529 c,,42.41
HD 38801 b,,91.68
HD 39091 b,,18.28
HD 39855 b,,23.28
HD 40307 b,,12.94
HD 40307 c,,12.94
HD 40307 d,,12.94
HD 40307 f,,12.94
HD 40307 g,,12.94
HD 40956 b,,116.99
HD 40979 b,,34.12
HD 41004 A b,,43.03
HD 41004 B b,,43.03
HD 4113 b,,41.92
HD 42012 b,,36.84
HD 4203 b,,81.57
HD 4203 c,,81.57
HD 4208 b,,34.23
HD 42618 b,,24.35
HD 4308 b,,22.03
HD 4313 b,,136.82
HD 43197 b,,56.30
HD 43691 b,,85.81
HD 44219 b,,50.40
HD 45184 b,,21.88
HD 45184 c,,21.88
HD 45350 b,,46.94
HD 45364 b,,34.39
HD 45364 c,,34.39
HD 45652 b,,34.89
HD 46375 b,,29.58
HD 47186 b,,37.50
HD 47186 c,,37.50
HD 4732 b,,54.87
HD 4732 c,,54.87
HD 47366 b,,84.56
HD 47366 c,,84.56
HD 47536 b,,122.95
HD 48265 b,,90.78
HD 4917 b,,205.45
HD 49674 b,,43.09
HD 50499 b,,46.35
HD 50499 c,,46.35
HD 50554 b,,31.19
HD 51608 b,,34.83
HD 51608 c,,34.83
HD 52265 b,,30.01
HD 5319 b,,121.83
HD 5319 c,,121.83
